"MESH","I","PL","S","INDEX"
"5340331144",5.122,0.00,0.00,-2
"5340331233",5.107,0.00,0.00,-2
"5340331234",5.214,0.00,0.00,-2
"5340331243",5.203,0.00,0.00,-2
"5340331244",5.196,0.00,0.00,-2
"5340331333",5.189,4.93,0.03,-2
"5340331334",5.060,2.08,0.06,-2
"5340331343",5.001,1.71,0.02,-2
"5340331344",5.164,4.37,0.03,-2
"5340331433",5.155,5.18,0.05,-2
"5340331434",5.145,4.86,0.05,-2
"5340331443",5.016,0.00,0.00,-2
"5340331444",5.012,1.39,0.02,-2
"5340331533",5.008,1.34,0.02,-2
"5340331534",5.004,1.29,0.02,-2
"5340331543",5.002,1.26,0.02,-2
"5340331544",5.001,1.25,0.02,-2
"5340331633",5.001,1.25,0.02,-2
"5340331634",4.950,0.60,0.01,-2
"5340331643",4.999,1.22,0.02,-2
"5340331644",4.998,1.21,0.02,-2
"5340331733",4.997,1.20,0.02,-2
"5340331734",5.118,8.23,0.14,-2
"5340331743",4.993,1.26,0.10,-2
"5340331744",4.989,1.18,0.10,-2
"5340331833",5.106,7.73,0.14,-2
"5340331834",5.102,7.56,0.14,-2
"5340331843",5.118,3.45,0.09,-2
"5340331844",4.970,0.00,0.00,-2
"5340331933",4.965,0.00,0.00,-2
"5340331934",4.960,0.00,0.00,-2
"5340331943",4.952,0.00,0.00,-2
"5340331944",5.084,0.00,0.00,-2
"5340341033",5.073,0.00,0.00,-2
"5340341034",5.062,0.00,0.00,-2
"5340341043",4.911,0.14,0.01,-2
"5340341044",4.907,0.11,0.01,-2
"5340341133",5.046,0.07,0.02,-2
"5340341134",4.899,0.05,0.01,-2
"5340341143",4.895,0.02,0.01,-2
"5340341144",4.892,0.00,0.00,-2
"5340302612",5.822,47.37,0.16,-2
"5340302621",5.818,47.22,0.16,-2
"5340302622",5.808,46.83,0.16,-2
"5340302721",5.783,46.50,0.18,-2
"5340302722",5.779,46.38,0.18,-2
"5340302811",5.775,42.75,0.18,-2
"5340302812",5.820,21.30,0.07,-2
"5340302821",5.765,50.31,0.24,-2
"5340302822",5.733,48.97,0.23,-2
"5340302911",5.663,45.19,0.17,-2
"5340302912",5.765,32.44,0.11,-2
"5340302921",5.733,13.15,0.04,-2
"5340302922",5.685,28.40,0.11,-2
"5340312011",5.627,36.66,0.17,-2
"5340312212",5.751,4.85,0.02,-2
"5340312321",5.605,8.06,0.03,-2
"5340312611",5.391,13.22,0.06,-2
"5340312612",5.379,11.38,0.04,-2
"5340312822",5.432,11.62,0.04,-2
"5340322312",5.331,4.55,0.03,-2
"5340322521",5.278,11.47,0.04,-2
"5340322522",5.277,11.45,0.04,-2
"5340322711",5.232,10.50,0.04,-2
"5340322712",5.225,10.34,0.04,-2
"5340322812",5.206,16.49,0.18,-2
"5340332021",5.269,3.68,0.02,-2
"5340332022",5.272,3.73,0.02,-2
"5340332211",5.258,5.87,0.04,-2
"5340332212",5.081,1.36,0.02,-2
"5340332221",5.194,0.00,0.00,-2
"5340332222",5.190,1.84,0.01,-2
"5340332311",5.187,1.80,0.01,-2
"5340332312",5.183,4.80,0.03,-2
"5340332321",5.054,2.00,0.06,-2
"5340332322",5.164,4.37,0.03,-2
"5340332411",5.153,5.12,0.05,-2
"5340332412",5.141,4.72,0.05,-2
"5340332421",5.134,4.49,0.05,-2
"5340332422",5.009,1.35,0.02,-2
"5340332511",5.006,1.31,0.02,-2
"5340332512",5.003,1.28,0.02,-2
"5340332521",5.003,1.28,0.02,-2
"5340332522",5.005,1.30,0.02,-2
"5340332611",5.006,1.31,0.02,-2
"5340332612",5.008,1.34,0.02,-2
"5340332621",5.008,1.34,0.02,-2
"5340332622",5.006,1.31,0.02,-2
"5340332711",5.126,8.57,0.14,-2
"5340332712",5.124,8.49,0.14,-2
"5340332721",4.999,0.00,0.00,-2
"5340332722",4.995,0.00,0.00,-2
"5340332811",4.992,0.00,0.00,-2
"5340332812",4.988,0.00,0.00,-2
"5340332821",5.127,3.67,0.09,-2
"5340332822",5.123,3.58,0.09,-2
"5340332911",4.976,0.00,0.00,-2
"5340332912",4.972,0.00,0.00,-2
"5340332921",4.961,0.86,0.02,-2
"5340332922",4.943,0.59,0.02,-2
"5340342011",4.942,0.00,0.00,-2
"5340342012",5.051,0.00,0.00,-2
"5340342021",4.899,0.05,0.01,-2
"5340342022",4.899,0.05,0.01,-2
"5340342111",4.899,0.05,0.01,-2
"5340342112",5.042,0.07,0.02,-2
"5340342121",4.898,0.04,0.01,-2
"5340342122",4.895,0.02,0.01,-2
"5340302613",5.815,47.10,0.16,-2
"5340302614",5.833,47.79,0.16,-2
"5340302623",5.805,46.71,0.16,-2
"5340302624",5.798,46.43,0.16,-2
"5340302714",5.785,46.82,0.16,-2
"5340302723",5.779,46.38,0.18,-2
"5340302724",5.711,44.23,0.18,-2
"5340302813",5.782,43.02,0.18,-2
"5340302814",5.784,42.07,0.17,-2
"5340302823",5.763,41.25,0.17,-2
"5340302824",5.707,54.28,0.24,-2
"5340302913",5.636,21.61,0.06,-2
"5340302914",5.761,24.99,0.06,-2
"5340302923",5.658,8.99,0.04,-2
"5340302924",5.693,36.14,0.20,-2
"5340312123",5.653,39.00,0.22,-2
"5340312124",5.756,42.10,0.22,-2
"5340312214",5.663,4.22,0.02,-2
"5340312314",5.648,18.83,0.04,-2
"5340312524",5.523,16.55,0.06,-2
"5340312613",5.484,15.62,0.06,-2
"5340312824",5.430,11.58,0.04,-2
"5340322024",5.406,0.66,0.01,-2
"5340322314",5.320,4.36,0.03,-2
"5340322614",5.265,11.20,0.04,-2
"5340322623",5.254,10.97,0.04,-2
"5340322723",5.229,10.43,0.04,-2
"5340322724",5.202,16.25,0.18,-2
"5340322813",5.209,16.67,0.18,-2
"5340322914",5.180,14.89,0.18,-2
"5340332013",5.170,1.98,0.02,-2
"5340332024",5.277,3.81,0.02,-2
"5340332113",5.267,3.65,0.02,-2
"5340332114",5.233,13.58,0.11,-2
"5340332214",5.071,1.17,0.02,-2
"5340332223",5.062,2.11,0.06,-2
"5340332224",5.184,1.75,0.01,-2
"5340332313",5.057,0.65,0.01,-2
"5340332314",5.184,1.75,0.01,-2
"5340332323",5.177,1.90,0.01,-2
"5340332324",5.164,1.82,0.01,-2
"5340332413",5.150,1.74,0.01,-2
"5340332414",5.137,1.66,0.01,-2
"5340332423",5.130,4.35,0.05,-2
"5340332424",5.128,4.29,0.05,-2
"5340332513",5.004,1.29,0.02,-2
"5340332514",5.003,1.28,0.02,-2
"5340332523",5.004,1.29,0.02,-2
"5340332524",5.008,1.34,0.02,-2
"5340332613",5.012,1.39,0.02,-2
"5340332614",5.016,1.45,0.02,-2
"5340332623",5.017,1.46,0.02,-2
"5340332624",5.014,1.42,0.02,-2
"5340332713",5.133,8.86,0.14,-2
"5340332714",5.009,0.00,0.00,-2
"5340332723",5.005,0.00,0.00,-2
"5340332724",5.002,0.00,0.00,-2
"5340332813",4.936,0.28,0.01,-2
"5340332814",5.139,3.97,0.09,-2
"5340332823",4.992,0.00,0.00,-2
"5340332824",5.133,3.82,0.09,-2
"5340332913",5.130,3.75,0.09,-2
"5340332914",4.984,0.00,0.00,-2
"5340332923",4.970,0.99,0.02,-2
"5340332924",4.946,0.63,0.02,-2
"5340342013",4.921,0.25,0.02,-2
"5340342014",5.040,0.00,0.00,-2
"5340342023",5.029,0.00,0.00,-2
"5340342024",4.891,0.00,0.00,-2
"5340342113",4.895,0.02,0.01,-2
"5340342114",4.849,0.00,0.00,-2
"5340342123",5.043,0.07,0.02,-2
"5340342124",4.898,0.04,0.01,-2
"5340342213",4.896,0.02,0.01,-2
"5340302542",5.818,35.39,0.14,-2
"5340302631",5.810,26.79,0.14,-2
"5340302632",5.852,27.50,0.14,-2
"5340302641",5.795,26.53,0.14,-2
"5340302732",5.781,46.66,0.16,-2
"5340302741",5.776,12.32,0.06,-2
"5340302742",5.703,11.32,0.06,-2
"5340302831",5.768,41.24,0.10,-2
"5340302832",5.805,42.57,0.10,-2
"5340302841",5.789,39.67,0.15,-2
"5340302842",5.754,41.76,0.13,-2
"5340302931",5.740,34.91,0.08,-2
"5340302932",5.765,23.51,0.05,-2
"5340302941",5.746,20.50,0.04,-2
"5340302942",5.666,11.46,0.06,-2
"5340312132",5.683,25.92,0.11,-2
"5340312141",5.820,4.49,0.08,-2
"5340312231",5.725,30.46,0.11,-2
"5340312232",5.759,9.00,0.03,-2
"5340312241",5.753,6.92,0.03,-2
"5340312242",5.658,6.07,0.03,-2
"5340312331",5.709,46.24,0.17,-2
"5340312332",5.690,19.75,0.04,-2
"5340312341",5.633,12.94,0.05,-2
"5340312342",5.656,14.82,0.04,-2
"5340312441",5.532,10.11,0.02,-2
"5340312532",5.538,10.16,0.02,-2
"5340312541",5.527,16.64,0.06,-2
"5340312841",5.442,11.84,0.04,-2
"5340312941",5.423,0.72,0.01,-2
"5340322741",5.212,10.06,0.04,-2
"5340322742",5.207,9.94,0.04,-2
"5340322941",5.186,15.27,0.18,-2
"5340332041",5.156,1.72,0.02,-2
"5340332042",5.236,13.64,0.11,-2
"5340332131",5.272,14.30,0.11,-2
"5340332132",5.266,14.19,0.11,-2
"5340332241",5.060,2.08,0.06,-2
"5340332242",5.286,4.80,0.06,-2
"5340332331",5.060,2.08,0.06,-2
"5340332332",5.183,1.74,0.01,-2
"5340332341",5.176,1.89,0.01,-2
"5340332342",5.162,1.81,0.01,-2
"5340332431",5.148,1.72,0.01,-2
"5340332432",5.134,1.64,0.01,-2
"5340332441",5.127,1.59,0.01,-2
"5340332442",5.125,4.19,0.04,-2
"5340332531",5.002,1.26,0.02,-2
"5340332532",5.000,1.24,0.02,-2
"5340332541",5.002,1.26,0.02,-2
"5340332542",5.007,1.33,0.02,-2
"5340332631",5.012,1.39,0.02,-2
"5340332632",5.017,1.46,0.02,-2
"5340332641",5.018,1.47,0.02,-2
"5340332642",5.015,0.00,0.00,-2
"5340332731",5.133,8.86,0.14,-2
"5340332732",5.008,0.00,0.00,-2
"5340332741",5.005,0.00,0.00,-2
"5340332742",5.002,0.00,0.00,-2
"5340332831",5.000,0.00,0.00,-2
"5340332832",5.140,3.99,0.09,-2
"5340332841",4.994,0.00,0.00,-2
"5340332842",5.134,3.85,0.09,-2
"5340332931",5.131,3.77,0.09,-2
"5340332932",5.128,0.00,0.00,-2
"5340332941",4.970,0.45,0.01,-2
"5340332942",4.945,0.26,0.01,-2
"5340342031",4.920,0.06,0.01,-2
"5340342032",4.895,0.02,0.01,-2
"5340342041",5.027,0.00,0.00,-2
"5340342042",5.032,0.00,0.00,-2
"5340342131",4.894,0.01,0.01,-2
"5340342132",4.899,0.05,0.01,-2
"5340342141",4.900,0.05,0.01,-2
"5340342142",5.042,0.07,0.02,-2
"5340342231",4.898,0.00,0.00,-2
"5340342232",4.896,0.00,0.00,-2
"5340302544",5.819,35.41,0.14,-2
"5340302633",5.874,36.71,0.14,-2
"5340302634",5.797,26.56,0.14,-2
"5340302643",5.789,26.42,0.14,-2
"5340302733",5.781,46.66,0.16,-2
"5340302734",5.685,42.50,0.16,-2
"5340302743",5.653,29.98,0.10,-2
"5340302744",5.692,10.98,0.03,-2
"5340302833",5.731,36.60,0.09,-2
"5340302834",5.798,32.47,0.17,-2
"5340302843",5.776,46.11,0.19,-2
"5340302844",5.754,41.93,0.14,-2
"5340302933",5.736,25.42,0.11,-2
"5340302934",5.731,21.58,0.12,-2
"5340302943",5.761,21.90,0.06,-2
"5340302944",5.664,20.88,0.11,-2
"5340312033",5.714,41.77,0.20,-2
"5340312034",5.762,28.70,0.08,-2
"5340312043",5.803,56.28,0.19,-2
"5340312044",5.809,26.19,0.07,-2
"5340312133",5.855,59.43,0.20,-2
"5340312134",5.848,28.63,0.11,-2
"5340312143",5.703,20.09,0.08,-2
"5340312144",5.763,21.10,0.08,-2
"5340312233",5.671,29.00,0.11,-2
"5340312234",5.646,7.85,0.03,-2
"5340312243",5.681,16.32,0.06,-2
"5340312244",5.668,22.14,0.18,-2
"5340312333",5.711,22.59,0.18,-2
"5340312334",5.690,51.96,0.25,-2
"5340312343",5.678,13.56,0.05,-2
"5340312344",5.638,13.01,0.05,-2
"5340312433",5.605,14.35,0.04,-2
"5340312434",5.597,10.58,0.02,-2
"5340312443",5.571,10.40,0.02,-2
"5340312444",5.593,10.55,0.02,-2
"5340312533",5.569,10.38,0.02,-2
"5340312534",5.564,10.35,0.02,-2
"5340312744",5.452,12.06,0.04,-2
"5340312844",5.463,4.31,0.01,-2
"5340322044",5.404,0.65,0.01,-2
"5340322333",5.348,4.84,0.03,-2
"5340322733",5.229,10.43,0.04,-2
"5340322743",5.218,10.19,0.04,-2
"5340322943",5.198,16.01,0.18,-2
"5340332133",5.259,14.07,0.11,-2
"5340332134",5.264,14.16,0.11,-2
"5340332144",5.243,4.31,0.02,-2
"5340332233",5.234,4.19,0.02,-2
"5340332234",5.223,4.05,0.02,-2
"5340332243",5.225,4.07,0.02,-2
"5340332244",5.286,2.39,0.03,-2
"5340332333",5.281,10.26,0.05,-2
"5340332334",5.179,3.62,0.04,-2
"5340332343",5.171,3.57,0.04,-2
"5340332344",5.159,3.49,0.04,-2
"5340332433",5.146,1.71,0.01,-2
"5340332434",5.133,1.63,0.01,-2
"5340332443",5.125,1.58,0.01,-2
"5340332444",5.123,1.57,0.01,-2
"5340332533",5.141,8.29,0.07,-2
"5340332534",4.996,1.18,0.02,-2
"5340332543",4.997,1.20,0.02,-2
"5340332544",5.002,1.26,0.02,-2
"5340332633",5.006,1.31,0.02,-2
"5340332634",5.011,1.38,0.02,-2
"5340332643",5.012,0.00,0.00,-2
"5340332644",5.008,0.00,0.00,-2
"5340332733",5.126,8.57,0.14,-2
"5340332734",5.001,0.00,0.00,-2
"5340332743",4.998,0.00,0.00,-2
"5340332744",5.139,3.97,0.09,-2
"5340332833",4.994,0.00,0.00,-2
"5340332834",5.136,3.89,0.09,-2
"5340332843",5.132,3.80,0.09,-2
"5340332844",4.984,0.00,0.00,-2
"5340332933",5.122,3.55,0.09,-2
"5340332934",5.117,0.00,0.00,-2
"5340332943",4.961,0.38,0.01,-2
"5340332944",4.942,0.24,0.01,-2
"5340342033",4.922,0.07,0.01,-2
"5340342034",4.902,0.00,0.00,-2
"5340342043",4.893,0.00,0.00,-2
"5340342044",5.038,0.00,0.00,-2
"5340342133",5.039,0.00,0.00,-2
"5340342134",4.898,0.04,0.01,-2
"5340342143",4.898,0.00,0.00,-2
"5340342144",4.898,0.00,0.00,-2
"5340342233",4.854,0.00,0.00,-2
"5340342234",4.897,0.00,0.00,-2
"5340342243",4.898,0.00,0.00,-2
"5340342244",4.864,0.00,0.00,-2
"5340303521",5.835,18.23,0.10,-2
"5340303522",5.907,19.01,0.10,-2
"5340303611",5.806,35.09,0.14,-2
"5340303612",5.791,34.72,0.14,-2
"5340303622",5.779,33.76,0.08,-2
"5340303711",5.776,33.67,0.08,-2
"5340303712",5.772,46.29,0.16,-2
"5340303721",5.642,25.98,0.14,-2
"5340303722",5.675,44.38,0.19,-2
"5340303811",5.719,54.86,0.26,-2
"5340303812",5.736,16.68,0.07,-2
"5340303821",5.744,39.79,0.13,-2
"5340303822",5.732,31.91,0.13,-2
"5340303911",5.736,18.90,0.11,-2
"5340303912",5.778,28.45,0.09,-2
"5340303921",5.755,15.22,0.06,-2
"5340303922",5.771,32.45,0.13,-2
"5340313011",5.760,21.73,0.13,-2
"5340313012",5.715,7.90,0.05,-2
"5340313021",5.800,30.24,0.11,-2
"5340313022",5.804,10.79,0.03,-2
"5340313111",5.861,21.79,0.06,-2
"5340313112",5.887,14.17,0.08,-2
"5340313121",5.863,7.75,0.04,-2
"5340313122",5.641,18.96,0.08,-2
"5340313221",5.765,17.39,0.06,-2
"5340313322",5.607,12.56,0.05,-2
"5340313421",5.562,10.33,0.02,-2
"5340313422",5.552,10.26,0.02,-2
"5340313521",5.509,37.21,0.27,-2
"5340313822",5.484,0.00,0.00,-2
"5340323311",5.356,4.97,0.03,-2
"5340323822",5.143,-1.00,-1.00,-2
"5340323922",5.177,12.51,0.10,-2
"5340333021",5.240,13.71,0.11,-2
"5340333022",5.244,13.79,0.11,-2
"5340333111",5.259,14.07,0.11,-2
"5340333112",5.263,14.14,0.11,-2
"5340333121",5.257,14.03,0.11,-2
"5340333122",5.244,4.32,0.02,-2
"5340333211",5.226,4.09,0.02,-2
"5340333212",5.192,3.62,0.02,-2
"5340333221",5.218,3.98,0.02,-2
"5340333222",5.221,3.69,0.03,-2
"5340333311",5.058,4.02,0.03,-2
"5340333312",5.166,3.54,0.04,-2
"5340333321",5.167,3.54,0.04,-2
"5340333322",5.155,3.46,0.04,-2
"5340333411",5.143,3.37,0.04,-2
"5340333412",5.131,3.29,0.04,-2
"5340333421",5.124,3.24,0.04,-2
"5340333422",5.120,1.55,0.01,-2
"5340333511",4.995,2.22,0.04,-2
"5340333512",4.991,1.12,0.02,-2
"5340333521",4.992,1.13,0.02,-2
"5340333522",4.996,1.18,0.02,-2
"5340333611",5.001,0.00,0.00,-2
"5340333612",5.005,0.00,0.00,-2
"5340333621",5.005,0.00,0.00,-2
"5340333622",5.001,0.00,0.00,-2
"5340333711",5.119,8.28,0.14,-2
"5340333712",4.890,0.00,0.00,-2
"5340333721",4.877,0.00,0.00,-2
"5340333722",4.990,0.00,0.00,-2
"5340333811",5.132,3.80,0.09,-2
"5340333812",4.988,0.00,0.00,-2
"5340333821",4.984,0.00,0.00,-2
"5340333822",5.120,3.50,0.09,-2
"5340333911",4.970,0.00,0.00,-2
"5340333912",5.106,0.00,0.00,-2
"5340333921",5.095,0.00,0.00,-2
"5340333922",4.938,0.20,0.01,-2
"5340343011",4.924,0.09,0.01,-2
"5340343012",4.910,0.00,0.00,-2
"5340343021",4.902,0.00,0.00,-2
"5340343022",5.043,0.00,0.00,-2
"5340343111",5.042,0.00,0.00,-2
"5340343112",4.897,0.00,0.00,-2
"5340343121",4.897,0.00,0.00,-2
"5340343122",4.905,0.00,0.00,-2
"5340343211",4.898,0.00,0.00,-2
"5340343212",5.041,0.07,0.02,-2
"5340343221",4.899,0.00,0.00,-2
"5340343222",4.901,0.00,0.00,-2
"5340303514",5.850,31.78,0.11,-2
"5340303523",5.909,33.19,0.11,-2
"5340303524",5.885,5.84,0.04,-2
"5340303613",5.863,43.00,0.15,-2
"5340303614",5.786,51.19,0.16,-2
"5340303623",5.776,50.83,0.16,-2
"5340303624",5.773,33.58,0.08,-2
"5340303713",5.746,32.75,0.08,-2
"5340303714",5.768,33.42,0.08,-2
"5340303723",5.652,26.29,0.08,-2
"5340303724",5.661,23.62,0.11,-2
"5340303813",5.765,38.63,0.18,-2
"5340303814",5.734,37.20,0.18,-2
"5340303823",5.689,38.40,0.13,-2
"5340303824",5.727,46.39,0.19,-2
"5340303913",5.640,42.26,0.19,-2
"5340303914",5.787,16.10,0.04,-2
"5340303923",5.744,31.90,0.08,-2
"5340303924",5.753,34.32,0.11,-2
"5340313013",5.734,17.70,0.08,-2
"5340313014",5.682,24.19,0.09,-2
"5340313023",5.696,25.32,0.11,-2
"5340313024",5.694,22.93,0.05,-2
"5340313113",5.885,8.10,0.02,-2
"5340313114",5.907,12.42,0.03,-2
"5340313324",5.588,12.70,0.04,-2
"5340313413",5.638,13.15,0.04,-2
"5340323313",5.375,5.28,0.03,-2
"5340323723",5.220,10.23,0.04,-2
"5340323923",5.132,-1.00,-1.00,-2
"5340333013",5.208,13.11,0.11,-2
"5340333014",5.226,13.45,0.11,-2
"5340333023",5.224,13.41,0.11,-2
"5340333024",5.237,13.66,0.11,-2
"5340333113",5.241,13.73,0.11,-2
"5340333114",5.362,15.84,0.11,-2
"5340333123",5.232,13.56,0.11,-2
"5340333124",5.227,13.47,0.11,-2
"5340333213",5.172,3.34,0.02,-2
"5340333223",5.193,3.57,0.03,-2
"5340333224",5.211,3.65,0.03,-2
"5340333313",5.211,3.65,0.03,-2
"5340333314",5.263,4.17,0.04,-2
"5340333323",5.041,2.60,0.04,-2
"5340333324",5.030,2.51,0.04,-2
"5340333413",5.019,2.42,0.04,-2
"5340333414",5.130,3.28,0.04,-2
"5340333423",5.122,3.22,0.04,-2
"5340333424",4.996,2.23,0.04,-2
"5340333513",5.134,8.06,0.07,-2
"5340333514",4.987,1.06,0.02,-2
"5340333523",4.987,1.06,0.02,-2
"5340333524",4.991,0.00,0.00,-2
"5340333613",4.995,0.00,0.00,-2
"5340333614",5.142,8.32,0.07,-2
"5340333623",4.999,0.00,0.00,-2
"5340333624",4.995,0.00,0.00,-2
"5340333713",5.112,7.98,0.14,-2
"5340333714",4.986,0.00,0.00,-2
"5340333723",4.984,0.00,0.00,-2
"5340333724",5.127,3.67,0.09,-2
"5340333813",4.983,0.00,0.00,-2
"5340333814",4.983,0.00,0.00,-2
"5340333823",5.122,3.55,0.09,-2
"5340333824",4.970,0.00,0.00,-2
"5340333913",4.961,0.00,0.00,-2
"5340333914",4.952,0.00,0.00,-2
"5340333923",5.086,0.00,0.00,-2
"5340333924",5.077,0.00,0.00,-2
"5340343013",4.926,0.11,0.01,-2
"5340343014",4.917,0.03,0.01,-2
"5340343023",4.911,0.00,0.00,-2
"5340343024",5.049,0.00,0.00,-2
"5340343113",5.044,0.00,0.00,-2
"5340343114",5.039,0.00,0.00,-2
"5340343123",5.038,0.00,0.00,-2
"5340343124",4.896,0.00,0.00,-2
"5340343213",4.898,0.00,0.00,-2
"5340343214",4.899,0.00,0.00,-2
"5340343223",4.901,0.00,0.00,-2
"5340343224",4.902,0.00,0.00,-2
"5340343313",4.903,0.00,0.00,-2
"5340303531",5.853,31.85,0.11,-2
"5340303532",5.847,31.71,0.11,-2
"5340303541",5.836,31.43,0.11,-2
"5340303542",5.838,27.21,0.09,-2
"5340303631",5.831,42.89,0.17,-2
"5340303632",5.814,52.19,0.16,-2
"5340303641",5.778,38.15,0.13,-2
"5340303642",5.744,39.53,0.19,-2
"5340303731",5.742,44.01,0.25,-2
"5340303732",5.721,14.00,0.04,-2
"5340303741",5.766,15.10,0.04,-2
"5340303742",5.625,25.54,0.08,-2
"5340303831",5.764,31.33,0.09,-2
"5340303832",5.627,16.98,0.08,-2
"5340303841",5.649,37.60,0.17,-2
"5340303842",5.655,27.89,0.11,-2
"5340303931",5.736,20.82,0.09,-2
"5340303932",5.730,23.48,0.09,-2
"5340303941",5.727,36.63,0.16,-2
"5340303942",5.738,36.54,0.13,-2
"5340313031",5.687,27.40,0.09,-2
"5340313032",5.675,26.93,0.09,-2
"5340313041",5.691,24.53,0.10,-2
"5340313132",5.910,5.53,0.06,-2
"5340313342",5.592,12.74,0.04,-2
"5340313431",5.596,12.78,0.04,-2
"5340313531",5.560,39.18,0.27,-2
"5340313641",5.497,36.72,0.27,-2
"5340313931",5.508,0.00,0.00,-2
"5340323032",5.405,0.00,0.00,-2
"5340333031",5.230,-1.00,-1.00,-2
"5340333032",5.192,12.80,0.10,-2
"5340333041",5.163,12.25,0.10,-2
"5340333042",5.181,12.59,0.10,-2
"5340333141",5.179,12.55,0.10,-2
"5340333331",5.197,3.59,0.03,-2
"5340333332",5.163,3.45,0.03,-2
"5340333432",5.009,2.34,0.04,-2
"5340333441",5.123,3.23,0.04,-2
"5340333442",4.995,2.22,0.04,-2
"5340333531",5.133,8.02,0.07,-2
"5340333532",5.127,7.82,0.07,-2
"5340333541",5.126,7.79,0.07,-2
"5340333542",4.986,0.00,0.00,-2
"5340333631",4.990,0.00,0.00,-2
"5340333632",4.993,0.00,0.00,-2
"5340333641",4.993,0.00,0.00,-2
"5340333642",5.111,0.00,0.00,-2
"5340333731",4.985,0.00,0.00,-2
"5340333732",4.981,0.00,0.00,-2
"5340333741",4.978,0.00,0.00,-2
"5340333742",5.121,3.53,0.09,-2
"5340333831",4.978,0.00,0.00,-2
"5340333832",4.978,0.00,0.00,-2
"5340333841",4.974,0.00,0.00,-2
"5340333842",4.965,0.00,0.00,-2
"5340333931",4.956,0.00,0.00,-2
"5340333932",4.947,0.00,0.00,-2
"5340333941",5.083,0.00,0.00,-2
"5340333942",5.078,0.00,0.00,-2
"5340343031",5.073,0.00,0.00,-2
"5340343032",4.925,0.10,0.01,-2
"5340343041",4.919,0.05,0.01,-2
"5340343042",4.921,0.07,0.01,-2
"5340343131",5.047,0.00,0.00,-2
"5340343132",5.040,0.00,0.00,-2
"5340343141",5.038,0.00,0.00,-2
"5340343142",5.040,0.00,0.00,-2
"5340343231",4.899,0.00,0.00,-2
"5340343232",4.902,0.00,0.00,-2
"5340343241",4.903,0.00,0.00,-2
"5340343242",4.904,0.00,0.00,-2
"5340343331",4.904,0.00,0.00,-2
"5340343332",4.904,0.00,0.00,-2
"5340303444",5.853,31.85,0.11,-2
"5340303533",5.845,31.66,0.11,-2
"5340303534",5.836,60.14,0.29,-2
"5340303543",5.827,59.82,0.29,-2
"5340303544",5.798,58.76,0.29,-2
"5340303633",5.787,51.63,0.17,-2
"5340303634",5.796,38.75,0.13,-2
"5340303643",5.747,37.09,0.13,-2
"5340303644",5.723,34.36,0.22,-2
"5340303733",5.722,25.51,0.12,-2
"5340303734",5.773,26.58,0.12,-2
"5340303743",5.769,21.42,0.06,-2
"5340303744",5.624,16.40,0.06,-2
"5340303833",5.657,36.69,0.11,-2
"5340303834",5.619,5.39,0.03,-2
"5340303843",5.618,16.76,0.07,-2
"5340303844",5.644,29.63,0.15,-2
"5340303933",5.644,32.05,0.11,-2
"5340303934",5.643,36.48,0.15,-2
"5340303943",5.692,44.56,0.25,-2
"5340303944",5.688,38.83,0.17,-2
"5340313033",5.722,30.94,0.09,-2
"5340313034",5.730,24.74,0.10,-2
"5340313043",5.775,32.93,0.10,-2
"5340313344",5.607,30.58,0.13,-2
"5340313433",5.606,30.54,0.13,-2
"5340313833",5.501,15.57,0.06,-2
"5340313933",5.516,0.00,0.00,-2
"5340313934",5.495,0.00,0.00,-2
"5340313943",5.470,0.00,0.00,-2
"5340313944",5.455,0.00,0.00,-2
"5340323033",5.432,0.00,0.00,-2
"5340323533",5.302,12.02,0.05,-2
"5340323644",5.233,10.52,0.04,-2
"5340323934",5.160,-1.00,-1.00,-2
"5340323943",5.159,-1.00,-1.00,-2
"5340323944",5.218,-1.00,-1.00,-2
"5340333033",5.231,-1.00,-1.00,-2
"5340333333",5.161,3.44,0.03,-2
"5340333334",5.182,3.53,0.03,-2
"5340333443",5.004,2.30,0.04,-2
"5340333444",5.119,0.00,0.00,-2
"5340333533",4.990,2.18,0.03,-2
"5340333534",5.127,7.82,0.07,-2
"5340333543",5.124,7.72,0.07,-2
"5340333544",4.983,0.00,0.00,-2
"5340333633",4.985,0.00,0.00,-2
"5340333634",4.988,0.00,0.00,-2
"5340333643",5.109,0.00,0.00,-2
"5340333644",5.106,0.00,0.00,-2
"5340333733",4.980,0.00,0.00,-2
"5340333734",4.977,0.00,0.00,-2
"5340333743",5.118,3.45,0.09,-2
"5340333744",5.118,3.45,0.09,-2
"5340333833",5.117,3.43,0.09,-2
"5340333834",4.973,0.00,0.00,-2
"5340333843",4.970,0.00,0.00,-2
"5340333844",4.963,0.00,0.00,-2
"5340333933",4.956,0.00,0.00,-2
"5340333934",5.071,0.00,0.00,-2
"5340333943",4.944,0.25,0.01,-2
"5340333944",5.083,0.00,0.00,-2
"5340343033",4.937,0.20,0.01,-2
"5340343034",5.077,0.00,0.00,-2
"5340343043",4.928,0.12,0.01,-2
"5340343044",4.918,0.04,0.01,-2
"5340343133",5.052,0.00,0.00,-2
"5340343134",5.042,0.00,0.00,-2
"5340343143",5.039,0.00,0.00,-2
"5340343144",5.042,0.00,0.00,-2
"5340343233",4.902,0.00,0.00,-2
"5340343234",4.905,0.00,0.00,-2
"5340343243",4.906,0.00,0.00,-2
"5340343244",4.905,0.00,0.00,-2
